date,season_sin,season_cos,solar_declination_rad,daylength_hrs,rbf_spring_equinox,rbf_summer_solstice,rbf_autumn_equinox,rbf_winter_solstice,temp_mean_C,temp_max_C,temp_min_C,humidity_pct,wind_speed_ms,rainfall_mm,radiation_MJm2,vpd_kPa,et0_mm,rainfall_7d_mm,rainfall_14d_mm,rainfall_21d_mm,rainfall_30d_mm,rainfall_45d_mm,et0_7d_mm,et0_14d_mm,moisture_balance_7d_mm,moisture_balance_14d_mm,precip_intensity_mm_hr,volume_change_lag1_Mm3,volume_change_lag2_Mm3,inflow_obstacle_m3,outflow_baptism_m3,net_inflow_m3,inflow_lag1_m3,inflow_lag2_m3,net_inflow_lag1_m3,net_inflow_lag2_m3,net_inflow_7d_ma_m3,level_m,volume_Mm3,level_change_m,volume_change_Mm3,volume_change_2d_Mm3,volume_change_3d_Mm3
2025-04-16,0.968250750117,-0.249980969073,0.172247751003,12.8589772161,0.367858546772,0.00158979058407,9.141778834e-17,2.26326803263e-09,19.84375,26.1,14.7,51.9722222222,2.55416666667,0,26.135,1.112208109,5.19748339113,3.55,3.55,3.575,12.525,14.95,32.849702126,62.9502640099,-29.299702126,-59.4002640099,0,-0.811036796542,-0.811110389608,353721.825,249891.75,103830.075,405777.03,422873.16,154373.28,176351.91,143864.251143,-211.385,3919.32617532,0,0,-0.811036796542,-1.62214718615
2025-04-17,0.963807423137,-0.266599420679,0.178607706303,12.8915109991,0.340117674943,0.00192976896497,1.45684435004e-16,1.60338283264e-09,23.1347222222,28.5,17.8,49.9652777778,3.05069444444,0,26.959,1.41718951931,5.92763415198,3.55,3.55,3.575,12.5,14.95,33.6197679414,64.2969426227,-30.0697679414,-60.7469426227,0,0,-0.811036796542,312675.48,248742,63933.48,353721.825,405777.03,103830.075,154373.28,139658.495429,-211.39,3918.51521212,-0.005,-0.810963203461,-0.810963203461,-1.622
2025-04-18,0.959078890034,-0.283138981228,0.184914736286,12.9238640063,0.313539733158,0.00233553159638,2.3147848425e-16,1.13253987401e-09,24.6923611111,31.4,20.3,47.8263888889,3.01180555556,0,27.382,1.62269902316,6.62067268372,3.55,3.55,3.575,10.925,14.95,35.6290916453,66.0951999536,-32.0790916453,-62.5451999536,0,-0.810963203461,0,303660.6,237496.5,66164.1,312675.48,353721.825,63933.48,103830.075,132179.482571,-211.395,3917.70432251,-0.00500000000002,-0.810889610395,-1.62185281386,-1.62185281386
2025-04-19,0.954066550058,-0.299594756397,0.191166972041,12.956027863,0.288184752654,0.0028182609852,3.66710324872e-16,7.97599376177e-10,23.9986111111,30.5,19.4,51.625,2.68819444444,0,27.437,1.44334975046,6.16102963776,0.875,3.55,3.55,7.575,14.95,37.6876192465,68.3965652515,-36.8126192465,-64.8465652515,0,-0.810889610395,-0.810963203461,290895,225463.5,65431.5,303660.6,312675.48,66164.1,63933.48,117192.339714,-211.395,3917.70432251,0,0,-0.810889610395,-1.62185281386
2025-04-20,0.94877188644,-0.315961876658,0.197362560897,12.9879940474,0.264097595025,0.00339071823641,5.7922950759e-16,5.60055597216e-10,22.3333333333,27.7,18.6,57.8125,2.76597222222,0,27.131,1.13827253447,5.63415779542,0.875,3.55,3.55,3.65,14.95,39.5386697906,69.287492955,-38.6636697906,-65.737492955,0,0,-0.810889610395,297196.8,226298.25,70898.55,290895,303660.6,65431.5,66164.1,100140.413571,-211.395,3917.70432251,0,0,0,-0.810889610395
2025-04-21,0.943196465957,-0.332235498716,0.203499666967,13.0197538889,0.241308669734,0.00406740321638,9.12206684016e-16,3.92096088957e-10,21.9958333333,28.1,18,62.6180555556,2.73958333333,0,27.883,0.988101910258,5.62589508718,0,3.55,3.55,3.575,12.525,40.7025054843,70.4064859779,-40.7025054843,-66.8564859779,0,0,0,290495.535,230283,60212.535,297196.8,290895,70898.55,65431.5,83549.0742857,-211.405,3916.08276407,-0.00999999999999,-1.62155844156,-1.62155844156,-1.62155844156
2025-04-22,0.937341938464,-0.348410806945,0.209576471693,13.0512985665,0.219834797022,0.00486471929394,1.43235561343e-15,2.73696290232e-10,24.2215277778,32.6,20,54.4097222222,2.77777777778,0,24.992,1.37856986135,6.29104803859,0,3.55,3.55,3.575,12.525,41.4579207858,73.641771007,-41.4579207858,-70.091771007,0,-1.62155844156,0,280427.22,229527,50900.22,290495.535,297196.8,60212.535,70898.55,68767.2085714,-211.415,3914.4615,-0.00999999999999,-1.62126406925,-3.24282251082,-3.24282251082
2025-04-23,0.931210036412,-0.36448301481,0.215591174388,13.0826191088,0.199680189479,0.00580114038538,2.24245373035e-15,1.90484807564e-10,24.1055555556,28.6,21.3,62.5,2.85972222222,0,10.202,1.12607809409,3.74103312748,0,3.55,3.55,3.575,12.525,40.0014705221,72.8511726481,-40.0014705221,-69.3011726481,0,-1.62126406925,-1.62155844156,259814.88,217794.3,42020.58,280427.22,290495.535,50900.22,60212.535,59937.2807143,-211.415,3914.4615,0,0,-1.62126406925,-3.24282251082
2025-04-24,0.924802574329,-0.380447366288,0.221541992765,13.1137063932,0.180837525438,0.00689737752127,3.5003474826e-15,1.3218032283e-10,22.9743055556,26.3,21.3,72.4861111111,3.31597222222,0,15.442,0.771785058013,3.93866509563,0,3.55,3.55,3.575,12.525,38.0125014658,71.6322694072,-38.0125014658,-68.0822694072,0,0,-1.62126406925,272489.52,214076.25,58413.27,259814.88,280427.22,42020.58,50900.22,59148.6792857,-211.42,3913.65097835,-0.005,-0.81052164502,-0.81052164502,-2.43178571427
2025-04-25,0.918121448284,-0.396299137269,0.227427163469,13.1445511461,0.163289087883,0.00817654161395,5.44770848628e-15,9.14509676333e-11,22.7138888889,26,19.9,65.3958333333,4.57916666667,0,24.523,0.955485210137,5.40882456341,0,3.55,3.55,3.575,12.525,36.8006533455,72.4297449908,-36.8006533455,-68.8797449908,0,-0.81052164502,0,254856.645,207713.25,47143.395,272489.52,259814.88,58413.27,42020.58,56431.4357143,,,,,,
2025-04-26,0.911168635333,-0.412033636959,0.233244942595,13.1751439442,0.147007943673,0.00966429854661,8.45340336873e-15,6.30848150278e-11,21.5784722222,25.6,18.2,64.8680555556,4.42361111111,0,25.292,0.905265419217,5.37291222117,0,0.875,3.55,3.575,12.525,36.0125359289,73.7001551754,-36.0125359289,-72.8251551754,0,,-0.81052164502,274736.295,207099,67637.295,254856.645,272489.52,47143.395,58413.27,56746.5492857,-211.445,3909.59947403,,,-4.05150432901,-4.86202597403
2025-04-27,0.903946192922,-0.427646209268,0.238993606211,13.2054752153,0.1319591394,0.0113890121394,1.30786933556e-14,4.33886757143e-11,21.9729166667,27.5,18.3,65.5763888889,2.20208333333,0,25.249,0.90863524615,5.02452948799,0,0.875,3.55,3.575,12.525,35.4029076214,74.9415774121,-35.4029076214,-74.0665774121,0,,,303006.285,205287.75,97718.535,274736.295,254856.645,67637.295,47143.395,60577.9757143,-211.445,3909.59947403,0,0,,-4.05150432901
2025-04-28,0.896456258291,-0.443132234183,0.244671450864,13.2355352401,0.118100892165,0.0133818699905,2.01749354695e-14,2.97538375944e-11,22.1673611111,28.7,18.8,68.6666666667,2.79583333333,0,27.739,0.836920287705,5.65234685198,0,0,3.55,3.55,12.525,35.4293593863,76.1318648706,-35.4293593863,-76.1318648706,0,0,,253800.06,211446,42354.06,303006.285,274736.295,97718.535,67637.295,58026.765,-211.45,3908.78939394,-0.005,-0.81008008658,-0.81008008658,
2025-04-29,0.888701047829,-0.45848712914,0.250276794086,13.2653141552,0.105385755762,0.0156769866579,3.10295146998e-14,2.03434503537e-11,22.1368055556,25.4,19.1,65.3888888889,3.40694444444,0,27.663,0.92275233331,5.39810977934,0,0,3.55,3.55,12.525,34.536421127,75.9943419128,-34.536421127,-75.9943419128,0,-0.81008008658,0,234301.47,215730,18571.47,253800.06,303006.285,42354.06,97718.535,53408.3721429,-211.455,3907.97938745,-0.00500000000002,-0.810006493513,-1.62008658009,-1.62008658009
2025-04-30,0.88068285643,-0.47370635038,0.255807974892,13.2948019554,0.0937617452232,0.0183114781596,4.75831122545e-14,1.38682375068e-11,25.0291666667,33.5,19,53.5902777778,3.92986111111,0,17.436,1.47271291047,6.19454599589,0,0,3.55,3.55,12.525,36.9899339954,76.9914045175,-36.9899339954,-76.9914045175,0,-0.810006493513,-0.81008008658,205334.7,218439,-13104.3,234301.47,253800.06,18571.47,42354.06,45533.3892857,-211.455,3907.97938745,0,0,-0.810006493513,-1.62008658009
2025-05-01,0.872404056805,-0.488785394289,0.261263354274,13.3239884979,0.0831734052625,0.0213255013523,7.27521341403e-14,9.42611991149e-12,23.625,27.1,21.5,63.8680555556,4.32777777778,0,21.935,1.05411711911,5.47024119386,0,0,3.55,3.55,12.525,38.5215100936,76.5340115594,-38.5215100936,-76.5340115594,0,0,-0.810006493513,187101.42,213194.25,-26092.83,205334.7,234301.47,-13104.3,18571.47,33461.0892857,-211.47,3905.54980952,-0.015,-2.42957792207,-2.42957792207,-3.23958441558
2025-05-02,0.863867098784,-0.503719798736,0.266641315685,13.3528635059,0.0735628107695,0.0247622514188,1.10905647811e-13,6.3879231359e-12,22.5625,27.6,19.3,54.75,3.23472222222,0,25.576,1.23801641961,5.87110648141,0,0,3.55,3.55,12.5,38.9837920116,75.7844453571,-38.9837920116,-75.7844453571,0,-2.42957792207,0,237674.595,201413.25,36261.345,187101.42,205334.7,-26092.83,-13104.3,31906.5107143,-211.47,3905.54980952,0,0,-2.42957792207,-2.42957792207
2025-05-03,0.85507450859,-0.518505144391,0.271940265521,13.3814165742,0.064870490131,0.028667910484,1.68568576879e-13,4.31619875772e-12,23.08125,27.1,19.5,48.9097222222,2.84722222222,0,26.602,1.44241842806,5.88499954152,0,0,0.875,3.55,10.925,39.495879332,75.5084152609,-39.495879332,-75.5084152609,0,0,-2.42957792207,248661.12,199172.25,49488.87,237674.595,187101.42,36261.345,-26092.83,29313.8785714,-211.49,3902.3114026,-0.02,-3.23840692641,-3.23840692641,-5.66798484848
2025-05-04,0.846028888092,-0.533137056032,0.277158633587,13.4096371741,0.0570362646846,0.0330915403101,2.55455119028e-13,2.90775774495e-12,22.5125,27.2,19.6,64.6041666667,4.02083333333,0,24.059,0.965476896611,5.55442160547,0,0,0.875,3.55,7.575,40.0257714495,75.4286790709,-40.0257714495,-75.4286790709,0,-3.23840692641,0,244285.47,195210,49075.47,248661.12,237674.595,49488.87,36261.345,22364.8692857,-211.5,3900.69264069,-0.00999999999999,-1.61876190477,-4.85716883118,-4.85716883118
2025-05-05,0.836732914034,-0.54761120384,0.282294873568,13.4375146598,0.05,0.0380849121209,3.85982514918e-13,1.953125e-12,22.2868055556,25.1,19.6,67.1388888889,4.38958333333,0.525,21.101,0.88412977535,4.80203630186,0.525,0.525,0.525,4.075,4.175,39.1754608994,74.6048202856,-38.6504608994,-74.0798202856,0.525,-1.61876190477,-3.23840692641,225387.495,195480,29907.495,244285.47,248661.12,49075.47,49488.87,20586.7885714,-211.5,3900.69264069,0,0,-1.61876190477,-4.85716883118
2025-05-06,0.827189337246,-0.561923304683,0.287347463485,13.465038275,0.0437022668985,0.0437022668985,5.81481209645e-13,1.30802754303e-12,22.7479166667,28.9,18.5,57.9861111111,3.02013888889,0,29.057,1.16247640632,6.20604202277,0.525,0.525,0.525,4.075,4.1,39.9833931428,74.5198142698,-39.4583931428,-73.9948142698,0,0,-1.61876190477,199248,199136.25,111.75,225387.495,244285.47,29907.495,49075.47,17949.6857143,-211.51,3899.07417316,-0.00999999999999,-1.61846753246,-1.61846753246,-3.23722943723
2025-05-07,0.817400981825,-0.57606912338,0.292314906148,13.4921971607,0.0380849121209,0.05,8.73411228861e-13,8.73411228861e-13,23.6534722222,29.4,19.4,51.625,2.54652777778,0,29.018,1.41371790178,6.24969530717,0.525,0.525,0.525,4.075,4.1,40.0385424541,77.0284764495,-39.5135424541,-76.5034764495,0,-1.61846753246,0,187490.25,202752,-15261.75,199248,225387.495,111.75,29907.495,17641.4785714,-211.515,3898.26504978,-0.005,-0.809123376617,-2.42759090908,-2.42759090908
2025-05-08,0.807370744302,-0.590044473955,0.297195729595,13.5189803632,0.0330915403101,0.0570362646846,1.30802754303e-12,5.81481209645e-13,25.6791666667,32.6,20.4,52.8263888889,2.57013888889,0,28.717,1.55588586799,6.63215100188,0.525,0.525,0.525,4.075,4.1,41.2004522621,79.7219623557,-40.6754522621,-79.1969623557,0,-0.809123376617,-1.61846753246,182546.79,199572.75,-17025.96,187490.25,199248,-15261.75,111.75,18936.7457143,-211.52,3897.456,-0.00500000000002,-0.809049783566,-1.61817316018,-3.23664069264
2025-05-09,0.797101592787,-0.603845220877,0.301988487534,13.5453768427,0.028667910484,0.064870490131,1.953125e-12,3.85982514918e-13,27.7527777778,34,22.3,51.2152777778,2.25625,0,28.52,1.81764999307,6.67022133044,0.525,0.525,0.525,4.075,4.1,41.9995671111,80.9833591228,-41.4745671111,-80.4583591228,0,-0.809049783566,-0.809123376617,163106.43,198598.5,-35492.07,182546.79,187490.25,-17025.96,-15261.75,8686.25785714,-211.525,3896.64702381,-0.005,-0.80897619047,-1.61802597404,-2.42714935065
2025-05-10,0.786596566087,-0.617467280284,0.306691759766,13.5713754833,0.0247622514188,0.0735628107695,2.90775774495e-12,2.55455119028e-13,27.9666666667,34.5,23.5,52.4791666667,2.55347222222,0,27.391,1.79277107293,6.85033671693,0.525,0.525,0.525,4.075,4.1,42.9649042865,82.4607836185,-42.4399042865,-81.9357836185,0,-0.80897619047,-0.809049783566,182739.675,197302.5,-14562.825,163106.43,182546.79,-35492.07,-17025.96,-463.984285714,-211.535,3895.02929221,-0.00999999999999,-1.61773160173,-2.4267077922,-3.23575757576
2025-05-11,0.775858772807,-0.630906621188,0.311304152611,13.5969651025,0.0213255013523,0.0831734052625,4.31619875772e-12,1.68568576879e-13,26.9868055556,34.9,22.9,59.8194444444,2.94375,0,27.416,1.43146493479,7.01726703867,0.525,0.525,0.525,4.075,4.1,44.4277497197,84.4535211692,-43.9027497197,-83.9285211692,0,-1.61773160173,-0.80897619047,214978.08,184806,30172.08,182739.675,163106.43,-14562.825,-35492.07,-3164.46857143,-211.545,3893.41185498,-0.00999999999999,-1.61743722943,-3.23516883116,-4.04414502163
2025-05-12,0.764891390434,-0.644159266672,0.315824299317,13.6221344628,0.0183114781596,0.0937617452232,6.3879231359e-12,1.10905647811e-13,26.1222222222,31.7,22.6,64.2638888889,4.81597222222,0,23.809,1.2099542742,6.57141917518,0,0.525,0.525,1.4,4.1,46.197132593,85.3725934924,-46.197132593,-84.8475934924,0,-1.61743722943,-1.61773160173,178541.43,179045.34,-503.91,214978.08,182739.675,30172.08,-14562.825,-7508.955,-211.555,3891.79471212,-0.01,-1.61714285715,-3.23458008659,-4.85231168832
2025-05-13,0.753697664393,-0.657221295066,0.320250860467,13.6468722823,0.0156769866579,0.105385755762,9.42611991149e-12,7.27521341403e-14,24.95,28.5,21.7,61.0763888889,2.96666666667,0.025,23.721,1.22934600235,5.48022972891,0.025,0.55,0.55,1.425,4.1,45.4713202992,85.454713442,-45.4463202992,-84.904713442,0.025,-1.61714285715,-1.61743722943,179596.38,177426.72,2169.66,178541.43,214978.08,-503.91,30172.08,-7214.96785714,-211.56,3890.98625108,-0.005,-0.808461038949,-2.4256038961,-4.04304112554
2025-05-14,0.742280907087,-0.670088841106,0.324582524376,13.6711672479,0.0133818699905,0.118100892165,1.38682375068e-11,4.75831122545e-14,24.7819444444,27,22.5,57.6597222222,4.40694444444,0,26.804,1.32392338677,6.33027516549,0.025,0.55,0.55,0.55,4.1,45.5519001575,85.5904426116,-45.5269001575,-85.0404426116,0,-0.808461038949,-1.61714285715,203959.425,176934.24,27025.185,179596.38,178541.43,2169.66,-503.91,-1173.97714286,-211.565,3890.17786364,-0.005,-0.808387445897,-1.61684848485,-3.233991342
2025-05-15,0.730644496918,-0.682758097076,0.328818007477,13.6950080271,0.0113890121394,0.1319591394,2.03434503537e-11,3.10295146998e-14,23.8965277778,28.4,21.5,64.3958333333,4.35069444444,0,23.171,1.05581864377,5.86855895627,0.025,0.55,0.55,0.55,4.1,44.7883081119,85.988760374,-44.7633081119,-85.438760374,0,-0.808387445897,-0.808461038949,179509.47,176441.76,3067.71,203959.425,179596.38,27025.185,2169.66,1696.54714286,-211.575,3888.56130952,-0.00999999999999,-1.61655411254,-2.42494155843,-3.23340259738
2025-05-16,0.718791877288,-0.695225313941,0.332956054707,13.7183832822,0.00966429854661,0.147007943673,2.97538375944e-11,2.01749354695e-14,25.2784722222,31.6,19.9,56.1597222222,2.37152777778,0,29.124,1.41196562754,6.36534963148,0.025,0.55,0.55,0.55,4.1,44.4834364129,86.4830035241,-44.4584364129,-85.9330035241,0,-1.61655411254,-0.808387445897,155649.945,175949.28,-20299.335,179509.47,203959.425,3067.71,27025.185,3866.93785714,-211.585,3886.94504978,-0.01,-1.61625974027,-3.23281385281,-4.04120129871
2025-05-17,0.706726555578,-0.70748680245,0.336995439871,13.7412816835,0.00817654161395,0.163289087883,4.33886757143e-11,1.30786933556e-14,29.1729166667,36.8,24.4,51.2291666667,1.95069444444,0,26.907,1.97320925595,6.72773352185,0.025,0.55,0.55,0.55,4.1,44.3608332179,87.3257375044,-44.3358332179,-86.7757375044,0,-1.61625974027,-1.61655411254,185061.735,175456.8,9604.935,155649.945,179509.47,-20299.335,3067.71,7319.475,-211.585,3886.94504978,0,0,-1.61625974027,-3.23281385281
2025-05-18,0.694452102109,-0.719538934233,0.340934966014,13.7636919249,0.00689737752127,0.180837525438,6.30848150278e-11,8.45340336873e-15,27.5868055556,31.2,24.2,59.3402777778,3.8375,0,24.452,1.50031827013,6.38912770474,0.025,0.55,0.55,0.55,4.1,43.7326938839,88.1604436037,-43.7076938839,-87.6104436037,0,0,-1.61625974027,206960.58,174960,32000.58,185061.735,155649.945,9604.935,-20299.335,7580.68928571,-211.6,3884.52121212,-0.015,-2.42383766234,-2.42383766234,-4.04009740261
2025-05-19,0.68197214909,-0.731378142868,0.344773465768,13.7856027381,0.00580114038538,0.199680189479,9.14509676333e-11,5.44770848628e-15,25.1263888889,28.9,22.4,60.2222222222,4.69444444444,0,29.487,1.26958909226,6.94511923834,0.025,0.025,0.55,0.55,4.1,44.1063939471,90.3035265401,-44.0813939471,-90.2785265401,0,-2.42383766234,0,169197.87,171916.02,-2718.15,206960.58,185061.735,32000.58,9604.935,7264.36928571,-211.61,3882.90568831,-0.01,-1.61552380952,-4.03936147186,-4.03936147186
2025-05-20,0.669290389541,-0.743000924944,0.348509801704,13.8070029088,0.00486471929394,0.219834797022,1.3218032283e-10,3.5003474826e-15,23.6652777778,29.2,20.2,61.8611111111,3.73402777778,0,29.352,1.11536845722,6.5556472306,0,0.025,0.55,0.55,4.1,45.1818114488,90.6531317479,-45.1818114488,-90.6281317479,0,-1.61552380952,-2.42383766234,172206.9,164160,8046.9,169197.87,206960.58,-2718.15,32000.58,8103.975,-211.625,3880.48295455,-0.015,-2.42273376623,-4.03825757575,-6.46209523809
2025-05-21,0.656410576198,-0.754403841093,0.352142866664,13.8278812926,0.00406740321638,0.241308669734,1.90484807564e-10,2.24245373035e-15,24.2138888889,29.5,20.5,64.4930555556,2.66944444444,0,29.348,1.07317623861,6.13165294372,0,0.025,0.55,0.55,4.1,44.983189227,90.5350893845,-44.983189227,-90.5100893845,0,-2.42273376623,-1.61552380952,159718.47,170946,-11227.53,172206.9,169197.87,8046.9,-2718.15,2639.30142857,-211.635,3878.86816667,-0.00999999999999,-1.61478787879,-4.03752164502,-5.65304545454
2025-05-22,0.643336520404,-0.765583517008,0.355671584093,13.8482268317,0.00339071823641,0.264097595025,2.73696290232e-10,1.43235561343e-15,25.2729166667,32.2,21.5,69.4236111111,2.45416666667,0,27.566,0.98444987058,6.11117170379,0,0.025,0.55,0.55,4.1,45.2258019745,90.0141100864,-45.2258019745,-89.9891100864,0,-1.61478787879,-2.42273376623,164301.39,175284,-10982.61,159718.47,172206.9,-11227.53,8046.9,632.112857143,-211.64,3878.06088312,-0.005,-0.807283549773,-2.42207142856,-4.84480519479
2025-05-23,0.630072090984,-0.776536644443,0.359094908355,13.8680285719,0.0028182609852,0.288184752654,3.92096088957e-10,9.12206684016e-16,26.1673611111,30.7,23.3,64.6319444444,5.73611111111,0,28.666,1.20068868798,7.27065956748,0,0.025,0.55,0.55,4.1,46.1311119105,90.6145483235,-46.1311119105,-90.5895483235,0,-0.807283549773,-1.61478787879,150804.42,174834,-24029.58,164301.39,159718.47,-10982.61,-11227.53,99.2207142857,-211.65,3876.4465368,-0.01,-1.61434632035,-2.42162987012,-4.03641774891
2025-05-24,0.616621213096,-0.787259982192,0.362411825046,13.8872756801,0.00233553159638,0.313539733158,5.60055597216e-10,5.7922950759e-16,26.0159722222,31.6,22.8,63.9652777778,4.08680555556,0,28.852,1.21242964421,7.02401722161,0,0.025,0.55,0.55,4.1,46.4273956103,90.7882288281,-46.4273956103,-90.7632288281,0,-1.61434632035,-0.807283549773,137701.5,181008,-43306.5,150804.42,164301.39,-24029.58,-10982.61,-7459.55571429,-211.66,3874.83248485,-0.00999999999999,-1.61405194805,-3.2283982684,-4.03568181818
2025-05-25,0.602987867069,-0.797750357046,0.365621351292,13.9059574617,0.00192976896497,0.340117674943,7.97599376177e-10,3.66710324872e-16,26.8444444444,33.6,22.2,59.4652777778,2.07013888889,0,28.97,1.43206411209,6.51766323091,0,0.025,0.55,0.55,4.1,46.5559311365,90.2886250204,-46.5559311365,-90.2636250204,0,-1.61405194805,-1.61434632035,163775.22,187938,-24162.78,137701.5,150804.42,-43306.5,-24029.58,-15482.8928571,-211.68,3871.60526407,-0.02,-3.22722077923,-4.84127272728,-6.45561904763
2025-05-26,0.589176087232,-0.808004664735,0.368722536041,13.9240633788,0.00158979058407,0.367858546772,1.13253987401e-09,2.3147848425e-16,28.0618055556,35.5,23.7,57.1180555556,2.31319444444,0,26.514,1.62674990963,6.68471195141,0,0.025,0.025,0.55,4.1,46.2955238495,90.4019177966,-46.2955238495,-90.3769177966,0,-3.22722077923,-1.61405194805,136107.03,186930,-50822.97,163775.22,137701.5,-24162.78,-43306.5,-22355.01,-211.68,3871.60526407,0,0,-3.22722077923,-4.84127272728
2025-05-27,0.575189960712,-0.818019870844,0.371714460345,13.9415830681,0.00130583876021,0.396686601706,1.60338283264e-09,1.45684435004e-16,26.2375,29.8,23.3,64.6388888889,6.08888888889,0,28.04,1.20543287523,7.00340662767,0,0,0.025,0.55,1.425,46.7432832466,91.9250946954,-46.7432832466,-91.9250946954,0,0,-3.22722077923,143195.205,186768,-43572.795,136107.03,163775.22,-50822.97,-24162.78,-29729.2521429,-211.69,3869.99209524,-0.00999999999999,-1.61316883117,-1.61316883117,-4.8403896104
2025-05-28,0.561033626228,-0.827793011713,0.374596237631,13.9585063597,0.00106943457855,0.426510027045,2.26326803263e-09,9.141778834e-17,25.2465277778,29.1,22.6,62.3263888889,4.59513888889,0,28.362,1.21105359129,6.74764877324,0,0,0.025,0.55,1.425,47.3592790761,92.3424683031,-47.3592790761,-92.3424683031,0,-1.61316883117,0,119773.38,187128,-67354.62,143195.205,136107.03,-43572.795,-50822.97,-37747.4078571,-211.7,3868.37922078,-0.00999999999999,-1.61287445888,-3.22604329005,-3.22604329005
2025-05-29,0.546711272869,-0.837321195312,0.377367013968,13.974823295,0.00087324060389,0.457220812689,3.18529589126e-09,5.71956893355e-17,25.1,29,22.2,61.0486111111,4.81736111111,0,27.867,1.24126225904,6.76567550053,0,0,0.025,0.55,0.55,48.0137828729,93.2395848474,-48.0137828729,-93.2395848474,0,-1.61287445888,-1.61316883117,96055.77,185400,-89344.23,119773.38,143195.205,-67354.62,-43572.795,-48941.925,-211.71,3866.76664069,-0.01,-1.61258008658,-3.22545454546,-4.83862337664
2025-05-30,0.532227138847,-0.846601602098,0.380025968315,13.9905241457,0.000710932965204,0.488694857426,4.46970237467e-09,3.56788558539e-17,25.4618055556,29.8,22.3,59.2361111111,2.89791666667,0,29.891,1.32725909598,6.57965596865,0,0,0.025,0.55,0.55,47.322779274,93.4538911845,-47.322779274,-93.4538911845,0,-1.61258008658,-1.61287445888,105021.405,178524,-73502.595,96055.77,119773.38,-89344.23,-67354.62,-56009.4985714,-211.72,3865.15435498,-0.00999999999999,-1.61228571426,-3.22486580085,-4.83774025973
2025-05-31,0.517585510253,-0.855631485849,0.382572312766,14.0055994316,0.000577083179252,0.520792329056,6.25349003183e-09,2.21908312861e-17,27.4611510791,33.7,22.5,47.8561151079,3.16978417266,0,29.069,1.91000057523,7.48783333511,0,0,0.025,0.55,0.55,47.7865953875,94.2139909978,-47.7865953875,-94.2139909978,0,-1.61228571426,-1.61258008658,100301.775,180468,-80166.225,105021.405,96055.77,-73502.595,-89344.23,-61275.1735714,,,,,,
2025-06-01,0.502790719779,-0.864408174478,0.385005292783,14.0200399395,0.000467049822216,0.553358290004,8.72331088493e-09,1.37610399668e-17,26.8222222222,30,24,59.2430555556,3.49861111111,0,26.693,1.43803668685,6.45909884281,0,0,0.025,0.55,0.55,47.7280309994,94.2839621359,-47.7280309994,-94.2839621359,0,,-1.61228571426,142135.605,175824,-33688.395,100301.775,105021.405,-80166.225,-73502.595,-62635.9757143,-211.74,3861.93066667,,,-3.2236883117,-4.83597402596
2025-06-02,0.487847145442,-0.872929070821,0.387324187424,14.0338367411,0.000376879954303,0.58622359522,1.21326388667e-08,8.50832308522e-18,25.4708333333,28.3,22.6,61.2361111111,5.37361111111,0,25.818,1.26281622058,6.47910405935,0,0,0.025,0.55,0.55,47.5224231074,93.8179469569,-47.5224231074,-93.8179469569,0,,,138413.475,167724,-29310.525,142135.605,100301.775,-33688.395,-80166.225,-59562.7692857,-211.775,3856.29204545,-0.035,-5.63862121211,,-8.86230952381
2025-06-03,0.472759209286,-0.881191653407,0.389528309548,14.0469812112,0.000303220038217,0.619206063817,1.68245796865e-08,5.24507523167e-18,25.81875,28.8,23.1,65.9583333333,6.08055555556,0,27.32,1.13208689262,6.62233029801,0,0,0,0.55,0.55,47.1413467777,93.8846300243,-47.1413467777,-93.8846300243,0,-5.63862121211,,110430.705,164412,-53981.295,138413.475,142135.605,-29310.525,-33688.395,-61049.6978571,-211.77,3857.09734199,0.005,0.805296536782,-4.83332467533,
2025-06-04,0.457531376074,-0.889193477207,0.391617006028,14.059465045,0.000243235964697,0.652111920166,2.32620619596e-08,3.22384759552e-18,26.5791666667,30.9,23.2,65.0625,5.16527777778,0,27.926,1.21521561954,6.95275529486,0,0,0,0.025,0.55,47.3464532993,94.7057323754,-47.3464532993,-94.7057323754,0,0.805296536782,-5.63862121211,137042.97,162558,-25515.03,110430.705,138413.475,-53981.295,-29310.525,-55072.6135714,-211.78,3855.48682251,-0.00999999999999,-1.61051948051,-0.805222943731,-6.44384415584
2025-06-05,0.442168151967,-0.896932174351,0.393589657937,14.0712802755,0.000194541703122,0.684737494185,3.20676566528e-08,1.97566049474e-18,27.5944444444,33.8,23.3,63.0069444444,2.92430555556,0,29.215,1.36562971638,6.96700630729,0,0,0,0.025,0.55,47.5477841061,95.5615669789,-47.5477841061,-95.5615669789,0,-1.61051948051,0.805296536782,121492.725,163548,-42055.275,137042.97,110430.705,-25515.03,-53981.295,-48317.0485714,-211.795,3853.07159524,-0.015,-2.41522727272,-4.02574675324,-3.22045021645
2025-06-06,0.42667408319,-0.904405454834,0.395445680736,14.0824192907,0.00015513602858,0.716871164437,4.407590861e-08,1.20716090216e-18,27.8631944444,34.3,24.1,58.3055555556,2.43125,0,29.366,1.56351043148,7.01779459422,0,0,0,0.025,0.55,47.9859227316,95.3087020057,-47.9859227316,-95.3087020057,0,-2.41522727272,-1.61051948051,106455.15,170658,-64202.85,121492.725,137042.97,-42055.275,-25515.03,-46988.5135714,,,,,,
